_id,usernameTweet,ID,text,url,nbr_retweet,nbr_favorite,nbr_reply,datetime,is_reply,is_retweet,user_id
1110,1967Hernandez,1.28E+18,Well Twitter family today I have to go get  tested  for covid cause my oldest boy  tested   positive  now I am quaranting myself at my bosses house in their trailer and I will be here for the next 2 weeks! Fingers crossed   ,https://twitter.com/1967Hernandez/status/1277628399830200321,2,13,5,6/29/2020 10:42,FALSE,FALSE,353320393
397,1978Bungle,1.28E+18,"It was earlier this evening I think, one person  tested   positive  from the full round of tests.",https://twitter.com/1978Bungle/status/1277704411750395904,0,1,1,6/29/2020 15:44,TRUE,FALSE,409182576
3120,1980srelief,1.28E+18,my sisters coworker  tested   positive  for covid and i’ve been w/ my sister for like every day the past week ,https://twitter.com/1980srelief/status/1277281921337372674,0,0,0,6/28/2020 11:45,FALSE,FALSE,1323045836
3859,19MzKabVaj89,1.28E+18,"I had a  positive  antibodies test result, but  tested  negative for Covid when I was sick back in March. My husband  tested  negative for antibodies, so it doesn't make any sense. We are so behind and can't even get anything right.",https://twitter.com/19MzKabVaj89/status/1277122754316169216,2,7,1,6/28/2020 1:12,TRUE,FALSE,964106580
674,19tons,1.28E+18,my partner just  tested   positive  for a contagious issue which means I might have it too lmfao,https://twitter.com/19tons/status/1277676616567500800,0,0,1,6/29/2020 13:53,FALSE,FALSE,1.27E+18
1298,1amg_,1.28E+18,wow so a parent at my daycare  tested   positive  for COVID-19   I’m so happy I didn’t rush back to work. I’d die if I had to quarantine from my baby for 2 weeks.,https://twitter.com/1amg_/status/1277600409826267136,0,0,0,6/29/2020 8:50,FALSE,FALSE,248421914
3470,1chickgames,1.28E+18,I live in the Houston area. We have taken every single precaution that we can since my mom is immunodeficient. My dad  tested   positive  for covid yesterday so we all went to get  tested . Keep doing what you're doing. I hope the stupidity of others doesn't compromise you.,https://twitter.com/1chickgames/status/1277235549250732032,0,1,1,6/28/2020 8:40,TRUE,FALSE,2658639379
1237,1Dad2Four,1.28E+18,I think I'm going to schedule a covid test and dip the swab in water and see if they tell me if  I   tested   positive .,https://twitter.com/1Dad2Four/status/1277611316623089667,0,1,1,6/29/2020 9:34,FALSE,FALSE,321505009
4075,1DankfrmDC,1.28E+18,Wtf man.. I just  tested   positive  for good dick ,https://twitter.com/1DankfrmDC/status/1277079534643351552,2,2,3,6/27/2020 22:21,FALSE,FALSE,4691865030
4863,1derboyYoshi,1.28E+18,Thought I'd give an update here since I'm not alone in this world: I took a test for COVID-19 on Monday because I wasn't feeling good last weekend. I got a call from the doc this morning and says  I   tested   positive . 2 weeks off work begins now.  pic.twitter.com/6EN2vMIXAu,https://twitter.com/1derboyYoshi/status/1276971640102895616,0,0,3,6/27/2020 15:12,FALSE,FALSE,2302098871
2805,1inAMilli913,1.28E+18,Yes ma’am they are. Everybody I seen sucking on hookah got sad ass  I   tested   positive  statuses up on Facebook  https:// twitter.com/phllyjwn/statu s/1277318214188490753   …,https://twitter.com/1inAMilli913/status/1277320981317632001,2,1,1,6/28/2020 14:20,FALSE,FALSE,43014746
448,1JustoGG,1.28E+18,"yeah i seen oomf tweet she had  tested   positive  & aint seen her on the TL since. think she only like 2 years older than me too, i pray all is well  https:// twitter.com/Xolaffy_/statu s/1277082608346656768   …",https://twitter.com/1JustoGG/status/1277699379361648641,0,0,0,6/29/2020 15:24,FALSE,FALSE,417479544
4007,1kljj,1.28E+18,Damn  I   tested   positive  for being a real nigga,https://twitter.com/1kljj/status/1277091677224734721,3,2,1,6/27/2020 23:09,FALSE,FALSE,2879632887
3701,1nationtory,1.28E+18,"I know they’ve not  tested  as much, but how does their  positive  cases per mill and deaths per mill compare to England?",https://twitter.com/1nationtory/status/1277172290782998528,0,0,1,6/28/2020 4:29,TRUE,FALSE,8.55E+17
3607,2018Mopedi,1.28E+18,"Do you know anyone in your area/workplace  tested   positive  for CORONA? #COVID19  #lockDownSouthAfrica  I am lucky, myself I never heard of anyone i know  tested   positive  in my village or my rental place or my workplace or my family's workplace. My son is going back to school.",https://twitter.com/2018Mopedi/status/1277204859431854081,0,0,0,6/28/2020 6:39,FALSE,FALSE,1.02E+18
1314,202natt,1.28E+18,I   tested   positive  for having that gorilla grip.,https://twitter.com/202natt/status/1277597052726280192,43,123,11,6/29/2020 8:37,FALSE,FALSE,1.22E+18
253,202shae_,1.28E+18,I have officially  tested   positive  to A1 coochie .. you boys are crazy,https://twitter.com/202shae_/status/1277721766375424000,0,0,0,6/29/2020 16:53,FALSE,FALSE,3013104280
3068,23Maluti,1.28E+18,"At least it's a friend, my aunt let her brother come to my house (where I live w bf & bby) knowing she was due to go test the same day she let him leave her house. she  tested   positive  (no shock, she's frontline), so did he, when he told her he's coming back she said ""akho space""",https://twitter.com/23Maluti/status/1277287297117978625,4,0,1,6/28/2020 12:06,TRUE,FALSE,8.44E+17
4392,2hot4uAthena,1.28E+18,I was at the protests where social distancing and masks were not practiced. Can you provide age groups? And FYI one death  tested   positive  then recovered with a negative test for COVID-19 and was on hospice. Why you count that?,https://twitter.com/2hot4uAthena/status/1277031599222280192,0,0,1,6/27/2020 19:10,TRUE,FALSE,610469296
3821,2ndlast2rise,1.28E+18,"As far as I can tell, no reputable outlet has confirmed that Auston Matthews  tested   positive  fir COVID-19.

Every article I've seen attributes the information to Steve Simmons and no other source.",https://twitter.com/2ndlast2rise/status/1277133178298404865,1,2,0,6/28/2020 1:54,FALSE,FALSE,1118338345
1359,2xdamyy,1.28E+18,got  tested   positive  for bigschlongdick   apparently i had it my whole life,https://twitter.com/2xdamyy/status/1277586389207601152,0,4,2,6/29/2020 7:55,TRUE,FALSE,1.05E+18
1269,304analytics,1.28E+18,I still don't know a single person in real life who has died of the Chinese Wuhan Coronavirus or has even  tested   positive  for the virus nor do I know anyone who knows anyone with the virus.,https://twitter.com/304analytics/status/1277606963287740417,1,4,1,6/29/2020 9:16,TRUE,FALSE,8.86E+17
1992,305Pirate,1.28E+18,"I wonder how many people  tested   positive  for Covid while you were on the golf course two days in a row.

Did you mock Obama for golfing because he was shirking his duties, or was it because you couldn’t stand a strong black man running the country (much better than you can BTW)",https://twitter.com/305Pirate/status/1277432443574915073,0,0,0,6/28/2020 21:43,TRUE,FALSE,21469302
924,36WorkingMan36,1.28E+18,I don't even know anyone who has  tested   positive .,https://twitter.com/36WorkingMan36/status/1277647281714593792,0,1,0,6/29/2020 11:57,TRUE,FALSE,800652126
2226,404_Tyree,1.28E+18,I just  tested   positive  yesterday. This helps. I did everything right also.,https://twitter.com/404_Tyree/status/1277398206888935426,0,0,0,6/28/2020 19:27,TRUE,FALSE,4153845736
4820,4dongheon,1.28E+18,i   tested   positive  for c*vid and i posted about it on my priv snapchat and oomf really thought i was joking and a couple posts after that she’s like “wait you’re FRFR” lolllll,https://twitter.com/4dongheon/status/1276976293397970945,0,13,21,6/27/2020 15:30,FALSE,FALSE,9.33E+17
2494,4everjaehyun,1.28E+18,2 of my coworkers  tested   positive  so i had to get  tested,https://twitter.com/4everjaehyun/status/1277356520884375552,0,1,0,6/28/2020 16:41,TRUE,FALSE,555632607
3790,4H2M0,1.28E+18,"I   tested   positive  yesterday.. it was hard to talk to my family and friends about it but in the end I know I have people by my side. Being a liberal is life changing . :,)",https://twitter.com/4H2M0/status/1277144470438514689,0,1,1,6/28/2020 2:39,FALSE,FALSE,8.20E+17
1983,4thinkerbell,1.28E+18,"This is the second time my daughter, a nurse in her twenties is being  tested  because someone around her is  positive .  I  am so sorry and so thankful for everything you do. Please be safe.",https://twitter.com/4thinkerbell/status/1277433577836146693,0,1,0,6/28/2020 21:47,TRUE,FALSE,1.19E+18
549,5th_diamond,1.28E+18,I don’t get why people and business think COVID should be a confidential matter. Why should you be embarrassed that you  tested   positive ? why should business not tell people who exactly  tested   positive ? People should know who has it in case they came in very close contact,https://twitter.com/5th_diamond/status/1277688331661262850,1,5,1,6/29/2020 14:40,FALSE,FALSE,1950761010
637,5thBiz,1.28E+18,"When you quote employees under quarantine, being treated, etc., I wonder if you might include the total associated staffing? 70 out of how many?  X FRD  tested   positive  out of how many? 

Gives the reader an idea of the depth of the number. 

Thanks for your reporting.",https://twitter.com/5thBiz/status/1277680730924027904,0,1,0,6/29/2020 14:09,TRUE,FALSE,2555539338
2191,5Wicked1,1.28E+18,@ JayInslee  no one can believe you anymore. The lies have to stop. I believe you are having numbers made up. You are treating this as it's worse than Ebola. You need to prove the numbers aren't made up. Also who cares if people  tested   positive . Are they even sick?,https://twitter.com/5Wicked1/status/1277403420505157634,0,0,1,6/28/2020 19:48,FALSE,FALSE,1.10E+18
689,6ixsiegc,1.28E+18,"So my dad, a heavy smoker who lives in MX, has been exposed to COVID now that 8/20 executive staff (where my dad is a part of) have  tested   positive , which one of them is his assistant. I’m scared of him getting it, but I’m terrified for my 93yo grandpa who’s living with him.",https://twitter.com/6ixsiegc/status/1277674675418660865,0,0,0,6/29/2020 13:45,FALSE,FALSE,9.19E+17
1211,7_highness,1.28E+18,"Oh Elon, the #LiberalLunatics  only LOVE you when you tow the line. Considering that I've seen articles where a melon, a goat, sterile water, and now medical swabs have all  tested   POSITIVE  for the virus, you are once again correct. #Covid_19",https://twitter.com/7_highness/status/1277615703114371075,0,0,0,6/29/2020 9:51,TRUE,FALSE,2518177028
3599,7272k12,1.28E+18,I   tested   positive  for wanting Breonna Taylor's murderers arrested,https://twitter.com/7272k12/status/1277208955463204866,1,1,0,6/28/2020 6:55,FALSE,FALSE,8.04E+17
3289,747pilot1,1.28E+18,"My grandson had it when he visited 2 March - 9 March! When he left I didn’t feel to well for about 8 days  , but he  tested   positive  with the antibodies test last week ! I am still trying to get  tested  ! My daughter and two other grandkids  tested  negative!",https://twitter.com/747pilot1/status/1277261788174680070,0,0,0,6/28/2020 10:25,TRUE,FALSE,7.06E+17
5085,7f269a2694e9421,1.28E+18,No .....I'm starting to think that the test kits are laced with it..... remember the African president that  tested  fruit and it was  positive .......,https://twitter.com/7f269a2694e9421/status/1276946522609979396,0,0,0,6/27/2020 13:32,TRUE,FALSE,2979076054
2680,7gisellefdz13,1.28E+18,"Im so thankful that I found out  I   tested   positive  for this virus before I could spread it to my family  My body may be handling it well, but maybe my brother’s or parents’ would not have",https://twitter.com/7gisellefdz13/status/1277334853726453761,0,13,0,6/28/2020 15:15,FALSE,FALSE,1.01E+18
3847,7poopa_xo,1.28E+18,حلمانة انه  i   tested   positive  ,https://twitter.com/7poopa_xo/status/1277125610591174656,0,2,1,6/28/2020 1:24,FALSE,FALSE,636760270
1481,80ProofTruth,1.28E+18,"Somebody I know  tested   positive  been EVERYWHERE. Like damn, sit tf down",https://twitter.com/80ProofTruth/status/1277553310141120512,0,0,0,6/29/2020 5:43,TRUE,FALSE,155644842
2201,817_cudi,1.28E+18,  I done went and got  tested  and it turns out I’m  positive  for CoochieKiller19,https://twitter.com/817_cudi/status/1277401260497547264,0,0,0,6/28/2020 19:39,FALSE,FALSE,1.12E+18
3684,909Mumbaikar,1.28E+18,"@ MumbaiPolice  Dear Sir, I want to keep my identity secret but I’m worried for us and my society. Our chairman’s daughter married and stays 200 meters from our house. The uncle she stays with has been  tested   Positive  and (contd)",https://twitter.com/909Mumbaikar/status/1277177877755092993,0,0,1,6/28/2020 4:51,FALSE,FALSE,1.28E+18
4852,90sjuul,1.28E+18,a woman in my moms work was  tested   positive  for corona virus.. & she eas close w my mom. so we might have it too and i’m lowkey scared :(,https://twitter.com/90sjuul/status/1276973119241101314,0,65,21,6/27/2020 15:18,FALSE,FALSE,1.16E+18
2030,9ccampbell,1.28E+18,Last I heard they still haven’t found a Vaccine? I have 8 close friends who have  tested   positive  and was given nothing but an order to stay home?,https://twitter.com/9ccampbell/status/1277426258738065409,0,1,2,6/28/2020 21:18,TRUE,FALSE,596170743
2103,9x10equals910,1.28E+18,"Couple hours after I come home and get a call from a family friend that came with us (7 of us ate there) and she’s basically sobbing on the phone saying she read that the Olive Garden in Florida, Kissimmee, which we ate at was  tested   positive  for corona, almost 4 employees. Ad-",https://twitter.com/9x10equals910/status/1277416594197688320,0,0,2,6/28/2020 20:40,FALSE,FALSE,1.27E+18
2107,9x10equals910,1.28E+18,"Hey Twitter, went to Olive Garden today, after eating I overheard cashiers speaking about employees being  tested   positive , this exactly what I heard one of them say. “The manager said she would help them, she’s letting them stay though, i don’t know I think I should clock out.—",https://twitter.com/9x10equals910/status/1277416036372004865,0,0,1,6/28/2020 20:38,FALSE,FALSE,1.27E+18
724,A_J_Gomes,1.28E+18,"Pop quiz:  How many of the clowns that downplay the importance of masks are spending time working or volunteering in hospitals caring for individuals who have  tested   positive  for COVID-19?

Answer key:  None.

I wonder why that is...  pic.twitter.com/fkkaEDxmW9",https://twitter.com/A_J_Gomes/status/1277671260781191168,1,9,4,6/29/2020 13:32,TRUE,FALSE,2246437502
